,municipio_id,fecha,daystage,cielo,prob._precip.__(%),prob._de_nieve_(%),prob._de_tormenta_(%),dirección_viento,temp._(°c),sen._térmica_(°c),racha_máx._(km/h),precipitación_(mm),nieve_(mm),humedad_relativa_(%),velocidad_del_viento
1153,san-martin-de-la-vega,2024-08-29,tarde,Nuboso,Muy alta,Baja,Alta,S,27.83,27.83,33.17,0.02,0.0,42.17,13.83
1154,san-martin-de-la-vega,2024-08-29,noche,Cielo despejado,Muy alta,Baja,Alta,NE,21.2,21.2,26.4,0.06,0.0,74.0,20.0
1155,san-martin-de-la-vega,2024-08-30,madrugada,['Nuboso' 'Poco nuboso'],Baja,Baja,Baja,NE,18.33,18.33,22.0,0.0,0.0,94.17,15.0
1156,san-martin-de-la-vega,2024-08-30,mediodia,['Cubierto' 'Muy nuboso' 'Poco nuboso'],Muy alta,Baja,Baja,N,21.0,21.0,22.57,0.0,0.0,88.57,13.71
1157,san-martin-de-la-vega,2024-08-30,tarde,['Cielo despejado' 'Nubes altas'],Muy alta,Baja,Media,NE,29.17,30.67,28.83,0.0,0.0,56.5,18.5
1158,san-martin-de-la-vega,2024-08-30,noche,Poco nuboso,Baja,Baja,Baja,NE,24.6,25.0,13.6,0.02,0.0,74.8,9.4
1159,san-martin-de-la-vega,2024-08-31,madrugada,Cubierto,Baja,Baja,Baja,['E' 'N'],19.5,19.5,15.83,0.0,0.0,84.67,10.17
1160,san-martin-de-la-vega,2024-08-31,mediodia,['Cielo despejado' 'Muy nuboso'],Baja,Baja,Baja,NE,18.0,18.0,14.5,0.0,0.0,92.0,7.5
1161,san-martin-de-valdeiglesias,2024-08-29,mediodia,Intervalos nubosos con lluvia escasa,Alta,Baja,Alta,E,25.0,25.0,23.0,0.1,0.0,56.0,11.0
1162,san-martin-de-valdeiglesias,2024-08-29,tarde,['Intervalos nubosos con lluvia escasa' 'Muy nuboso con lluvia escasa'],Muy alta,Baja,Alta,['E' 'SE'],27.33,27.33,26.67,0.1,0.0,43.0,11.0
1163,san-martin-de-valdeiglesias,2024-08-29,noche,Cielo despejado,Muy alta,Baja,Media,SO,22.2,22.2,9.4,0.02,0.0,62.4,5.6
1164,san-martin-de-valdeiglesias,2024-08-30,madrugada,['Nuboso' 'Poco nuboso'],Baja,Baja,Baja,SO,18.0,18.0,7.0,0.0,0.0,77.5,4.33
1165,san-martin-de-valdeiglesias,2024-08-30,mediodia,Cielo despejado,Muy alta,Baja,Baja,E,20.71,20.71,16.86,0.0,0.0,80.0,6.86
1166,san-martin-de-valdeiglesias,2024-08-30,tarde,Intervalos nubosos con lluvia escasa,Muy alta,Baja,Alta,E,29.0,29.33,20.83,0.07,0.0,47.33,10.67
1167,san-martin-de-valdeiglesias,2024-08-30,noche,Nubes altas,Baja,Baja,Baja,E,24.2,24.4,8.4,0.02,0.0,66.0,6.4
1168,san-martin-de-valdeiglesias,2024-08-31,madrugada,Poco nuboso,Baja,Baja,Baja,E,19.17,19.17,8.83,0.0,0.0,86.17,4.67
1169,san-martin-de-valdeiglesias,2024-08-31,mediodia,['Nubes altas' 'Poco nuboso'],Baja,Baja,Baja,SO,18.0,18.0,6.5,0.0,0.0,90.0,4.5
1170,san-sebastian-de-los-reyes,2024-08-29,mediodia,Cubierto con lluvia escasa,Muy alta,Baja,Alta,E,23.0,23.0,16.0,0.1,0.0,65.0,9.0
1171,san-sebastian-de-los-reyes,2024-08-29,tarde,['Cubierto con tormenta y lluvia escasa' 'Nubes altas'],Muy alta,Baja,Alta,S,26.5,26.83,28.83,0.35,0.0,54.83,10.83
1172,san-sebastian-de-los-reyes,2024-08-29,noche,"['Cielo despejado' 'Cubierto' 'Muy nuboso con lluvia escasa' 'Nubes altas'
 'Poco nuboso']",Muy alta,Baja,Alta,['N' 'NO'],21.8,21.8,21.8,0.02,0.0,69.0,15.4
1173,san-sebastian-de-los-reyes,2024-08-30,madrugada,Cubierto,Baja,Baja,Baja,N,19.33,19.33,24.67,0.02,0.0,88.0,14.67
1174,san-sebastian-de-los-reyes,2024-08-30,mediodia,Cubierto,Muy alta,Baja,Baja,NE,20.86,20.86,23.14,0.0,0.0,85.43,12.71
1175,san-sebastian-de-los-reyes,2024-08-30,tarde,"['Cielo despejado' 'Cubierto' 'Nubes altas' 'Nuboso'
 'Nuboso con lluvia escasa' 'Poco nuboso']",Muy alta,Baja,Media,NE,28.17,28.5,24.0,0.02,0.0,50.67,10.83
1176,san-sebastian-de-los-reyes,2024-08-30,noche,['Nubes altas' 'Poco nuboso'],Baja,Baja,Baja,NE,23.0,23.0,15.2,0.0,0.0,78.8,10.6
1177,san-sebastian-de-los-reyes,2024-08-31,madrugada,['Cubierto' 'Muy nuboso'],Baja,Baja,Baja,E,20.0,20.0,13.33,0.0,0.0,84.17,7.33
1178,san-sebastian-de-los-reyes,2024-08-31,mediodia,['Cielo despejado' 'Nubes altas'],Baja,Baja,Baja,['N' 'NE'],18.5,18.5,8.0,0.0,0.0,90.5,8.5
1179,santa-maria-de-la-alameda,2024-08-29,mediodia,Cubierto con lluvia escasa,Alta,Baja,Alta,SE,20.0,20.0,32.0,0.1,0.0,66.0,14.0
1180,santa-maria-de-la-alameda,2024-08-29,tarde,Cubierto con lluvia escasa,Muy alta,Baja,Alta,S,21.67,21.67,34.0,0.1,0.0,54.5,18.17
